datetime,site_no,00010_Maximum,00010_Maximum_cd,00010_Minimum,00010_Minimum_cd,00010_Mean,00010_Mean_cd,00060_Mean,00060_Mean_cd,00095_Maximum,00095_Maximum_cd,00095_Minimum,00095_Minimum_cd,00095_Mean,00095_Mean_cd,00300_Maximum,00300_Maximum_cd,00300_Minimum,00300_Minimum_cd,00300_Mean,00300_Mean_cd,00400_Maximum,00400_Maximum_cd,00400_Minimum,00400_Minimum_cd,00400_Median,00400_Median_cd,63680_Maximum,63680_Maximum_cd,63680_Minimum,63680_Minimum_cd,63680_Median,63680_Median_cd
2007-04-29 00:00:00+00:00,14211010,12.5,A,9.4,A,10.9,A,2900.0,A,47.0,A,45.0,A,46.0,A,12.2,A,10.2,A,11.1,A,8.8,A,7.4,A,7.7,A,1.0,A,0.4,A,0.7,A
2007-04-30 00:00:00+00:00,14211010,12.5,A,9.2,A,11.0,A,2790.0,A,47.0,A,45.0,A,46.0,A,12.1,A,10.2,A,11.0,A,8.7,A,7.4,A,7.8,A,0.8,A,0.4,A,0.6,A
2007-05-01 00:00:00+00:00,14211010,12.0,A,10.0,A,10.9,A,2690.0,A,47.0,A,45.0,A,46.0,A,11.8,A,9.9,A,10.8,A,8.4,A,7.3,A,7.7,A,1.7,A,0.3,A,0.5,A
2007-05-02 00:00:00+00:00,14211010,11.2,A,10.1,A,10.6,A,2930.0,A,48.0,A,45.0,A,46.0,A,11.3,A,9.8,A,10.6,A,8.1,A,7.3,A,7.5,A,2.9,A,0.5,A,0.8,A
2007-05-03 00:00:00+00:00,14211010,11.4,A,9.3,A,10.2,A,3010.0,A,46.0,A,46.0,A,46.0,A,11.8,A,10.2,A,10.8,A,8.1,A,7.4,A,7.6,A,4.2,A,0.3,A,0.7,A
2007-05-04 00:00:00+00:00,14211010,11.1,A,9.3,A,10.1,A,2780.0,A,48.0,A,45.0,A,46.0,A,11.7,A,10.2,A,10.9,A,8.0,A,7.4,A,7.6,A,2.0,A,0.3,A,0.7,A
2007-05-05 00:00:00+00:00,14211010,11.4,A,8.7,A,9.9,A,2690.0,A,46.0,A,44.0,A,45.0,A,12.1,A,10.4,A,11.2,A,8.3,A,7.3,A,7.6,A,1.4,A,0.4,A,0.5,A
2007-05-06 00:00:00+00:00,14211010,11.6,A,8.9,A,10.1,A,2510.0,A,48.0,A,44.0,A,45.0,A,12.1,A,10.5,A,11.2,A,8.2,A,7.3,A,7.6,A,1.6,A,0.4,A,0.5,A
2007-05-07 00:00:00+00:00,14211010,14.1,A,9.3,A,11.6,A,2410.0,A,46.0,A,44.0,A,45.0,A,11.9,A,9.9,A,11.0,A,8.4,A,7.3,A,7.6,A,1.6,A,0.4,A,0.5,A
2007-05-08 00:00:00+00:00,14211010,14.0,A,9.8,A,11.9,A,2470.0,A,46.0,A,45.0,A,46.0,A,11.5,A,9.9,A,10.7,A,8.1,A,7.3,A,7.6,A,1.7,A,0.2,A,0.5,A
2007-05-09 00:00:00+00:00,14211010,13.7,A,9.7,A,11.6,A,2570.0,A,47.0,A,45.0,A,46.0,A,11.5,A,10.1,A,10.7,A,8.2,A,7.4,A,7.6,A,1.4,A,0.3,A,0.5,A
2007-05-10 00:00:00+00:00,14211010,14.4,A,10.0,A,12.0,A,2520.0,A,47.0,A,46.0,A,46.0,A,11.6,A,10.0,A,10.7,A,8.2,A,7.3,A,7.7,A,0.8,A,0.3,A,0.6,A
2007-05-11 00:00:00+00:00,14211010,14.4,A,10.6,A,12.5,A,2380.0,A,52.0,A,46.0,A,48.0,A,11.3,A,9.6,A,10.5,A,8.2,A,7.4,A,7.6,A,2.5,A,0.2,A,0.4,A
2007-05-12 00:00:00+00:00,14211010,13.4,A,10.8,A,11.8,A,2270.0,A,48.0,A,45.0,A,46.0,A,11.1,A,9.7,A,10.4,A,7.8,A,7.3,A,7.5,A,1.2,A,0.2,A,0.4,A
2007-05-13 00:00:00+00:00,14211010,12.6,A,10.5,A,11.5,A,2230.0,A,47.0,A,46.0,A,46.0,A,11.5,A,10.1,A,10.8,A,8.1,A,7.3,A,7.6,A,0.7,A,0.2,A,0.4,A
2007-05-14 00:00:00+00:00,14211010,14.9,A,9.8,A,12.2,A,2120.0,A,48.0,A,46.0,A,47.0,A,11.6,A,9.8,A,10.8,A,8.3,A,7.4,A,7.6,A,1.0,A,0.4,A,0.5,A
2007-05-15 00:00:00+00:00,14211010,15.8,A,10.8,A,13.3,A,2010.0,A,49.0,A,46.0,A,47.0,A,11.3,A,9.5,A,10.4,A,8.1,A,7.3,A,7.6,A,1.3,A,0.2,A,0.5,A
2007-05-16 00:00:00+00:00,14211010,15.1,A,11.3,A,13.3,A,2010.0,A,48.0,A,47.0,A,47.0,A,11.5,A,9.5,A,10.5,A,8.4,A,7.3,A,7.7,A,1.5,A,0.4,A,0.5,A
2007-05-17 00:00:00+00:00,14211010,15.5,A,10.9,A,13.2,A,2010.0,A,48.0,A,47.0,A,47.0,A,11.4,A,9.6,A,10.5,A,8.3,A,7.4,A,7.7,A,0.8,A,0.4,A,0.5,A
2007-05-18 00:00:00+00:00,14211010,15.3,A,11.1,A,13.4,A,1950.0,A,51.0,A,47.0,A,48.0,A,11.3,A,9.4,A,10.3,A,8.2,A,7.4,A,7.6,A,0.8,A,0.2,A,0.5,A
2007-05-19 00:00:00+00:00,14211010,14.8,A,12.3,A,13.7,A,1950.0,A,50.0,A,48.0,A,48.0,A,11.2,A,9.2,A,10.3,A,8.3,A,7.4,A,7.6,A,1.0,A,0.3,A,0.5,A
2007-05-20 00:00:00+00:00,14211010,14.0,A,11.8,A,12.6,A,1970.0,A,53.0,A,48.0,A,49.0,A,11.0,A,9.5,A,10.3,A,7.9,A,7.4,A,7.6,A,1.0,A,0.2,A,0.5,A
2007-05-21 00:00:00+00:00,14211010,13.1,A,11.3,A,12.2,A,2120.0,A,51.0,A,48.0,A,49.0,A,11.2,A,10.0,A,10.5,A,8.0,A,7.5,A,7.6,A,1.0,A,0.3,A,0.6,A
2007-05-22 00:00:00+00:00,14211010,13.6,A,10.8,A,12.1,A,2090.0,A,51.0,A,49.0,A,50.0,A,11.6,A,10.1,A,10.7,A,8.3,A,7.4,A,7.6,A,1.1,A,0.3,A,0.6,A
2007-05-23 00:00:00+00:00,14211010,14.4,A,10.6,A,12.5,A,1890.0,A,50.0,A,49.0,A,49.0,A,11.9,A,9.7,A,10.8,A,8.4,A,7.4,A,7.7,A,0.7,A,0.3,A,0.6,A
2007-05-24 00:00:00+00:00,14211010,15.8,A,11.0,A,13.3,A,1830.0,A,49.0,A,48.0,A,48.0,A,11.8,A,9.5,A,10.6,A,8.5,A,7.4,A,7.6,A,0.8,A,0.3,A,0.5,A
2007-05-25 00:00:00+00:00,14211010,15.5,A,11.7,A,13.4,A,1750.0,A,51.0,A,48.0,A,49.0,A,11.8,A,9.4,A,10.6,A,8.7,A,7.4,A,7.8,A,0.9,A,0.4,A,0.6,A
2007-05-26 00:00:00+00:00,14211010,15.8,A,12.2,A,14.0,A,1700.0,A,51.0,A,48.0,A,49.0,A,11.6,A,9.2,A,10.4,A,8.6,A,7.4,A,7.7,A,0.8,A,0.3,A,0.5,A
2007-05-27 00:00:00+00:00,14211010,15.8,A,12.4,A,13.2,A,1710.0,A,51.0,A,48.0,A,49.0,A,11.6,A,9.1,A,10.5,A,8.5,A,7.4,A,7.7,A,0.7,A,0.4,A,0.6,A
2007-05-28 00:00:00+00:00,14211010,14.9,A,11.6,A,12.9,A,1690.0,A,52.0,A,49.0,A,49.0,A,11.9,A,9.6,A,10.8,A,8.6,A,7.4,A,7.8,A,1.1,A,0.4,A,0.5,A
2007-05-29 00:00:00+00:00,14211010,17.3,A,11.8,A,14.4,A,1630.0,A,52.0,A,50.0,A,50.0,A,11.8,A,9.1,A,10.6,A,8.8,A,7.5,A,7.7,A,0.8,A,0.4,A,0.6,A
2007-05-30 00:00:00+00:00,14211010,18.1,A,13.4,A,15.8,A,1530.0,A,53.0,A,51.0,A,52.0,A,11.9,A,8.9,A,10.3,A,8.9,A,7.4,A,7.8,A,0.9,A,0.4,A,0.6,A
2007-05-31 00:00:00+00:00,14211010,18.2,A,13.9,A,16.3,A,1490.0,A,54.0,A,53.0,A,53.0,A,11.7,A,8.9,A,10.3,A,8.8,A,7.4,A,7.8,A,1.2,A,0.5,A,0.7,A
2007-06-01 00:00:00+00:00,14211010,18.4,A,14.2,A,16.6,A,1490.0,A,54.0,A,53.0,A,54.0,A,11.6,A,8.8,A,10.2,A,8.8,A,7.4,A,7.8,A,1.0,A,0.5,A,0.7,A
2007-06-02 00:00:00+00:00,14211010,18.8,A,14.6,A,16.9,A,1440.0,A,54.0,A,53.0,A,54.0,A,11.4,A,8.7,A,10.1,A,8.8,A,7.3,A,7.8,A,1.0,A,0.4,A,0.6,A
2007-06-03 00:00:00+00:00,14211010,19.0,A,15.4,A,17.3,A,1430.0,A,55.0,A,54.0,A,54.0,A,11.3,A,8.6,A,10.0,A,8.7,A,7.3,A,7.8,A,1.2,A,0.3,A,0.6,A
2007-06-04 00:00:00+00:00,14211010,18.9,A,15.7,A,17.3,A,1400.0,A,55.0,A,54.0,A,55.0,A,11.2,A,8.5,A,9.8,A,8.7,A,7.3,A,7.7,A,0.9,A,0.4,A,0.5,A
2007-06-05 00:00:00+00:00,14211010,18.1,A,15.2,A,16.4,A,1470.0,A,56.0,A,55.0,A,55.0,A,11.0,A,8.5,A,9.8,A,8.3,A,7.4,A,7.6,A,1.5,A,0.4,A,0.7,A
2007-06-06 00:00:00+00:00,14211010,16.1,A,14.3,A,15.3,A,1630.0,A,56.0,A,55.0,A,56.0,A,11.2,A,9.3,A,10.2,A,8.4,A,7.4,A,7.7,A,1.3,A,0.5,A,0.8,A
2007-06-07 00:00:00+00:00,14211010,16.0,A,14.4,A,15.3,A,1600.0,A,56.0,A,56.0,A,56.0,A,11.3,A,9.3,A,10.2,A,8.4,A,7.4,A,7.6,A,1.1,A,0.5,A,0.6,A
2007-06-08 00:00:00+00:00,14211010,17.9,A,14.1,A,15.9,A,1510.0,A,57.0,A,56.0,A,57.0,A,11.3,A,9.2,A,10.2,A,8.4,A,7.4,A,7.7,A,1.2,A,0.3,A,0.6,A
2007-06-09 00:00:00+00:00,14211010,17.7,A,14.1,A,15.2,A,1480.0,A,57.0,A,56.0,A,57.0,A,11.0,A,8.7,A,10.0,A,8.0,A,7.3,A,7.6,A,1.5,A,0.4,A,0.6,A
2007-06-10 00:00:00+00:00,14211010,15.6,A,14.1,A,14.9,A,1560.0,A,57.0,A,56.0,A,56.0,A,11.2,A,9.2,A,10.2,A,8.2,A,7.3,A,7.6,A,4.5,A,0.4,A,0.7,A
2007-06-11 00:00:00+00:00,14211010,15.6,A,13.5,A,14.6,A,1560.0,A,58.0,A,56.0,A,57.0,A,11.4,A,9.6,A,10.4,A,8.3,A,7.4,A,7.7,A,1.8,A,0.4,A,0.7,A
2007-06-12 00:00:00+00:00,14211010,17.6,A,13.0,A,15.1,A,1490.0,A,58.0,A,56.0,A,57.0,A,11.4,A,9.3,A,10.4,A,8.3,A,7.4,A,7.7,A,1.0,A,0.3,A,0.6,A
2007-06-13 00:00:00+00:00,14211010,17.5,A,14.5,A,15.9,A,1410.0,A,57.0,A,57.0,A,57.0,A,11.2,A,9.1,A,10.1,A,8.2,A,7.4,A,7.7,A,1.6,A,0.3,A,0.6,A
2007-06-14 00:00:00+00:00,14211010,17.6,A,14.3,A,15.9,A,1360.0,A,57.0,A,57.0,A,57.0,A,11.1,A,9.3,A,10.1,A,8.3,A,7.4,A,7.7,A,5.4,A,0.4,A,0.7,A
2007-06-15 00:00:00+00:00,14211010,17.5,A,14.4,A,15.6,A,1340.0,A,58.0,A,57.0,A,57.0,A,11.0,A,9.0,A,10.0,A,8.1,A,7.4,A,7.6,A,1.0,A,0.4,A,0.6,A
2007-06-16 00:00:00+00:00,14211010,15.3,A,13.9,A,14.6,A,1350.0,A,57.0,A,57.0,A,57.0,A,10.9,A,9.5,A,10.2,A,8.0,A,7.4,A,7.6,A,1.1,A,0.4,A,0.6,A
2007-06-17 00:00:00+00:00,14211010,15.2,A,13.6,A,14.3,A,1330.0,A,59.0,A,57.0,A,57.0,A,11.2,A,9.7,A,10.4,A,8.0,A,7.4,A,7.6,A,1.3,A,0.3,A,0.7,A
2007-06-18 00:00:00+00:00,14211010,16.9,A,13.8,A,15.1,A,1290.0,A,58.0,A,57.0,A,58.0,A,11.2,A,9.4,A,10.3,A,8.0,A,7.4,A,7.6,A,1.2,A,0.2,A,0.6,A
2007-06-19 00:00:00+00:00,14211010,18.7,A,14.3,A,16.4,A,1250.0,A,59.0,A,58.0,A,58.0,A,10.8,A,9.0,A,9.9,A,8.0,A,7.4,A,7.6,A,2.7,A,0.2,A,0.5,A
2007-06-20 00:00:00+00:00,14211010,19.4,A,15.6,A,17.7,A,1200.0,A,61.0,A,59.0,A,60.0,A,10.8,A,8.8,A,9.8,A,8.1,A,7.3,A,7.6,A,2.3,A,0.4,A,0.6,A
2007-06-21 00:00:00+00:00,14211010,19.5,A,16.2,A,18.0,A,1180.0,A,60.0,A,59.0,A,59.0,A,10.7,A,8.7,A,9.7,A,8.1,A,7.3,A,7.6,A,1.0,A,0.5,A,0.7,A
2007-06-22 00:00:00+00:00,14211010,19.4,A,16.2,A,17.4,A,1140.0,A,61.0,A,59.0,A,59.0,A,10.6,A,8.7,A,9.7,A,8.0,A,7.3,A,7.6,A,1.4,A,0.5,A,0.6,A
2007-06-23 00:00:00+00:00,14211010,17.9,A,15.4,A,16.7,A,1120.0,A,60.0,A,59.0,A,60.0,A,10.7,A,9.2,A,9.9,A,8.0,A,7.3,A,7.6,A,1.4,A,0.4,A,0.6,A
2007-06-24 00:00:00+00:00,14211010,17.7,A,15.1,A,16.1,A,1160.0,A,60.0,A,60.0,A,60.0,A,10.8,A,9.0,A,10.0,A,7.9,A,7.4,A,7.6,A,4.1,A,0.4,A,0.7,A
2007-06-25 00:00:00+00:00,14211010,18.3,A,14.6,A,16.3,A,1190.0,A,61.0,A,60.0,A,60.0,A,10.9,A,9.2,A,10.1,A,8.0,A,7.4,A,7.6,A,1.4,A,0.5,A,0.7,A
2007-06-26 00:00:00+00:00,14211010,19.4,A,15.5,A,17.5,A,1120.0,A,62.0,A,60.0,A,61.0,A,10.8,A,8.9,A,9.8,A,7.9,A,7.3,A,7.5,A,1.4,A,0.5,A,1.0,A
2007-06-27 00:00:00+00:00,14211010,19.4,A,16.3,A,17.8,A,1110.0,A,63.0,A,61.0,A,61.0,A,11.2,A,8.6,A,9.8,A,8.2,A,7.3,A,7.7,A,1.8,A,0.5,A,0.9,A
2007-06-28 00:00:00+00:00,14211010,18.7,A,16.5,A,17.5,A,1120.0,A,62.0,A,61.0,A,62.0,A,11.0,A,9.3,A,10.2,A,8.0,A,7.5,A,7.7,A,1.7,A,0.5,A,0.8,A
2007-06-29 00:00:00+00:00,14211010,17.9,A,16.1,A,16.8,A,1190.0,A,62.0,A,61.0,A,62.0,A,11.2,A,9.7,A,10.4,A,8.0,A,7.5,A,7.7,A,1.5,A,0.4,A,0.7,A
2007-06-30 00:00:00+00:00,14211010,19.4,A,15.5,A,17.2,A,1210.0,A,62.0,A,61.0,A,62.0,A,11.4,A,9.7,A,10.6,A,8.2,A,7.5,A,7.7,A,1.0,A,0.4,A,0.6,A
2007-07-01 00:00:00+00:00,14211010,19.6,A,16.2,A,18.1,A,1140.0,A,62.0,A,61.0,A,62.0,A,11.7,A,9.5,A,10.5,A,8.2,A,7.5,A,7.7,A,3.1,A,0.4,A,0.8,A
2007-07-02 00:00:00+00:00,14211010,20.2,A,17.2,A,18.8,A,1110.0,A,63.0,A,62.0,A,62.0,A,11.3,A,9.5,A,10.4,A,8.2,A,7.5,A,7.7,A,1.0,A,0.4,A,0.6,A
2007-07-03 00:00:00+00:00,14211010,21.0,A,17.6,A,19.4,A,1070.0,A,64.0,A,63.0,A,63.0,A,11.3,A,9.3,A,10.3,A,8.1,A,7.5,A,7.7,A,1.4,A,0.3,A,0.7,A
2007-07-04 00:00:00+00:00,14211010,21.7,A,18.3,A,20.1,A,1040.0,A,64.0,A,63.0,A,63.0,A,11.3,A,9.2,A,10.2,A,8.1,A,7.5,A,7.6,A,1.9,A,0.4,A,0.5,A
2007-07-05 00:00:00+00:00,14211010,21.8,A,18.9,A,20.6,A,1050.0,A,65.0,A,63.0,A,63.0,A,11.2,A,9.1,A,10.1,A,8.1,A,7.5,A,7.7,A,1.1,A,0.3,A,0.6,A
2007-07-06 00:00:00+00:00,14211010,21.6,A,18.5,A,20.2,A,1010.0,A,65.0,A,63.0,A,64.0,A,11.5,A,9.3,A,10.3,A,8.1,A,7.5,A,7.7,A,1.8,A,0.4,A,0.9,A
2007-07-07 00:00:00+00:00,14211010,21.1,A,18.2,A,19.8,A,1020.0,A,64.0,A,63.0,A,64.0,A,11.5,A,9.3,A,10.4,A,8.1,A,7.5,A,7.7,A,0.9,A,0.3,A,0.5,A
2007-07-08 00:00:00+00:00,14211010,21.1,A,18.3,A,19.8,A,1000.0,A,64.0,A,64.0,A,64.0,A,11.5,A,9.6,A,10.5,A,8.1,A,7.5,A,7.7,A,1.1,A,0.3,A,0.4,A
2007-07-09 00:00:00+00:00,14211010,21.6,A,18.8,A,20.3,A,984.0,A,65.0,A,64.0,A,64.0,A,11.4,A,9.5,A,10.4,A,8.1,A,7.5,A,7.7,A,0.8,A,0.3,A,0.4,A
2007-07-10 00:00:00+00:00,14211010,22.9,A,19.4,A,21.1,A,1020.0,A,65.0,A,64.0,A,65.0,A,11.3,A,9.4,A,10.2,A,8.1,A,7.5,A,7.7,A,1.1,A,0.3,A,0.4,A
2007-07-11 00:00:00+00:00,14211010,22.9,A,19.4,A,21.2,A,1120.0,A,67.0,A,64.0,A,65.0,A,11.4,A,9.2,A,10.3,A,8.1,A,7.5,A,7.7,A,1.8,A,0.3,A,0.8,A
2007-07-12 00:00:00+00:00,14211010,22.9,A,19.7,A,21.4,A,1010.0,A,68.0,A,65.0,A,66.0,A,11.2,A,9.5,A,10.3,A,8.1,A,7.5,A,7.7,A,1.3,A,0.3,A,0.6,A
2007-07-13 00:00:00+00:00,14211010,23.2,A,20.7,A,22.1,A,923.0,A,68.0,A,66.0,A,66.0,A,11.1,A,9.1,A,10.1,A,8.1,A,7.5,A,7.7,A,1.4,A,0.3,A,0.7,A
2007-07-14 00:00:00+00:00,14211010,23.1,A,20.8,A,22.1,A,904.0,A,67.0,A,66.0,A,67.0,A,10.9,A,9.1,A,10.0,A,8.1,A,7.5,A,7.7,A,1.7,A,0.3,A,0.7,A
2007-07-15 00:00:00+00:00,14211010,22.8,A,20.7,A,21.6,A,899.0,A,68.0,A,66.0,A,67.0,A,11.1,A,9.0,A,10.1,A,8.1,A,7.5,A,7.7,A,1.1,A,0.3,A,0.5,A
2007-07-16 00:00:00+00:00,14211010,21.8,A,20.0,A,21.0,A,897.0,A,67.0,A,66.0,A,66.0,A,11.3,A,9.3,A,10.3,A,8.1,A,7.5,A,7.7,A,1.3,A,0.2,A,0.5,A
2007-07-17 00:00:00+00:00,14211010,21.6,A,19.5,A,20.2,A,930.0,A,67.0,A,66.0,A,66.0,A,11.3,A,9.3,A,10.3,A,7.9,A,7.5,A,7.7,A,1.0,A,0.2,A,0.4,A
2007-07-18 00:00:00+00:00,14211010,19.7,A,18.9,A,19.3,A,978.0,A,69.0,A,66.0,A,66.0,A,11.3,A,9.8,A,10.5,A,7.9,A,7.5,A,7.6,A,1.7,A,0.4,A,0.6,A
2007-07-19 00:00:00+00:00,14211010,21.1,A,18.4,A,19.6,A,1040.0,A,67.0,A,66.0,A,67.0,A,11.4,A,9.8,A,10.5,A,8.0,A,7.5,A,7.7,A,0.9,A,0.2,A,0.4,A
2007-07-20 00:00:00+00:00,14211010,20.8,A,18.6,A,19.3,A,987.0,A,68.0,A,66.0,A,67.0,A,11.6,A,9.7,A,10.6,A,8.1,A,7.5,A,7.7,A,0.8,A,0.3,A,0.4,A
2007-07-21 00:00:00+00:00,14211010,19.9,A,18.6,A,19.2,A,972.0,A,68.0,A,67.0,A,67.0,A,11.7,A,9.8,A,10.9,A,8.2,A,7.5,A,7.8,A,1.6,A,0.3,A,0.4,A
2007-07-22 00:00:00+00:00,14211010,21.9,A,19.0,A,20.3,A,966.0,A,69.0,A,67.0,A,68.0,A,11.4,A,9.9,A,10.5,A,8.3,A,7.5,A,7.8,A,0.8,A,0.3,A,0.4,A
2007-07-23 00:00:00+00:00,14211010,21.7,A,19.7,A,20.4,A,919.0,A,70.0,A,67.0,A,68.0,A,11.6,A,9.4,A,10.4,A,8.1,A,7.5,A,7.8,A,0.9,A,0.3,A,0.3,A
2007-07-24 00:00:00+00:00,14211010,21.0,A,18.2,A,19.7,A,930.0,A,68.0,A,67.0,A,67.0,A,12.1,A,10.1,A,10.9,A,8.2,A,7.5,A,7.8,A,1.1,A,0.3,A,0.4,A
2007-07-25 00:00:00+00:00,14211010,21.1,A,18.4,A,19.9,A,901.0,A,68.0,A,67.0,A,68.0,A,12.0,A,9.7,A,10.8,A,8.1,A,7.5,A,7.8,A,1.0,A,0.3,A,0.5,A
2007-07-26 00:00:00+00:00,14211010,21.1,A,18.5,A,19.7,A,887.0,A,68.0,A,67.0,A,68.0,A,12.2,A,9.5,A,10.8,A,8.2,A,7.5,A,7.7,A,1.1,A,0.3,A,0.4,A
2007-07-27 00:00:00+00:00,14211010,21.7,A,18.5,A,19.9,A,875.0,A,68.0,A,67.0,A,68.0,A,12.0,A,9.9,A,10.9,A,8.3,A,7.6,A,7.8,A,1.7,A,0.2,A,0.5,A
2007-07-28 00:00:00+00:00,14211010,21.6,A,19.0,A,20.2,A,868.0,A,69.0,A,68.0,A,68.0,A,12.2,A,9.3,A,10.7,A,8.3,A,7.5,A,7.8,A,1.5,A,0.2,A,0.5,A
2007-07-29 00:00:00+00:00,14211010,20.1,A,18.9,A,19.4,A,889.0,A,69.0,A,68.0,A,68.0,A,12.1,A,9.5,A,10.8,A,8.3,A,7.5,A,7.8,A,0.9,A,0.2,A,0.5,A
2007-07-30 00:00:00+00:00,14211010,20.9,A,17.9,A,19.2,A,872.0,A,69.0,A,68.0,A,69.0,A,12.1,A,10.2,A,11.0,A,8.4,A,7.6,A,7.9,A,0.8,A,0.3,A,0.4,A
2007-07-31 00:00:00+00:00,14211010,21.0,A,18.6,A,20.0,A,861.0,A,69.0,A,68.0,A,69.0,A,12.1,A,9.6,A,10.8,A,8.4,A,7.5,A,7.9,A,0.6,A,0.3,A,0.3,A
2007-08-01 00:00:00+00:00,14211010,21.5,A,18.9,A,20.4,A,862.0,A,69.0,A,69.0,A,69.0,A,12.1,A,9.5,A,10.7,A,8.4,A,7.5,A,7.8,A,1.0,A,0.2,A,0.5,A
2007-08-02 00:00:00+00:00,14211010,21.9,A,19.7,A,21.0,A,844.0,A,70.0,A,69.0,A,69.0,A,11.9,A,9.3,A,10.5,A,8.5,A,7.5,A,7.9,A,1.7,A,0.3,A,0.5,A
2007-08-03 00:00:00+00:00,14211010,21.8,A,19.6,A,20.6,A,838.0,A,70.0,A,69.0,A,69.0,A,11.7,A,9.0,A,10.3,A,8.4,A,7.5,A,7.8,A,0.4,A,0.2,A,0.3,A
2007-08-04 00:00:00+00:00,14211010,20.3,A,18.7,A,19.6,A,932.0,A,70.0,A,69.0,A,69.0,A,11.8,A,9.6,A,10.6,A,8.4,A,7.6,A,7.9,A,0.6,A,0.3,A,0.3,A
2007-08-05 00:00:00+00:00,14211010,19.8,A,18.3,A,19.1,A,931.0,A,70.0,A,69.0,A,69.0,A,11.9,A,9.5,A,10.6,A,8.5,A,7.5,A,7.8,A,1.1,A,0.3,A,0.3,A
2007-08-06 00:00:00+00:00,14211010,19.1,A,17.9,A,18.5,A,929.0,A,70.0,A,69.0,A,69.0,A,12.0,A,9.7,A,10.8,A,8.4,A,7.6,A,7.8,A,0.9,A,0.2,A,0.3,A
2007-08-07 00:00:00+00:00,14211010,18.8,A,18.0,A,18.4,A,926.0,A,70.0,A,69.0,A,69.0,A,11.9,A,9.8,A,10.8,A,8.3,A,7.6,A,7.9,A,0.7,A,0.2,A,0.4,A
2007-08-08 00:00:00+00:00,14211010,19.4,A,17.9,A,18.5,A,934.0,A,70.0,A,69.0,A,69.0,A,12.1,A,10.0,A,11.0,A,8.4,A,7.6,A,7.9,A,0.7,A,0.2,A,0.4,A
2007-08-09 00:00:00+00:00,14211010,19.4,A,17.3,A,18.4,A,905.0,A,69.0,A,68.0,A,69.0,A,12.4,A,9.8,A,11.0,A,8.6,A,7.6,A,7.9,A,1.0,A,0.2,A,0.4,A
2007-08-10 00:00:00+00:00,14211010,19.4,A,17.0,A,18.4,A,900.0,A,69.0,A,68.0,A,68.0,A,12.2,A,9.9,A,11.0,A,8.6,A,7.6,A,8.0,A,1.5,A,0.3,A,0.6,A
2007-08-11 00:00:00+00:00,14211010,19.7,A,17.0,A,18.5,A,897.0,A,69.0,A,68.0,A,68.0,A,12.2,A,9.7,A,10.9,A,8.6,A,7.6,A,7.9,A,1.0,A,0.2,A,0.5,A
2007-08-12 00:00:00+00:00,14211010,19.6,A,17.7,A,18.3,A,871.0,A,69.0,A,68.0,A,68.0,A,12.2,A,9.5,A,10.8,A,8.6,A,7.6,A,7.9,A,0.7,A,0.2,A,0.4,A
2007-08-13 00:00:00+00:00,14211010,20.0,A,17.0,A,18.4,A,867.0,A,69.0,A,68.0,A,68.0,A,12.1,A,9.9,A,10.9,A,8.6,A,7.6,A,7.9,A,1.0,A,0.3,A,0.4,A
2007-08-14 00:00:00+00:00,14211010,20.6,A,18.0,A,19.4,A,862.0,A,70.0,A,68.0,A,69.0,A,11.8,A,9.4,A,10.5,A,8.6,A,7.6,A,7.9,A,0.9,A,0.2,A,0.4,A
2007-08-15 00:00:00+00:00,14211010,20.9,A,18.7,A,20.0,A,852.0,A,70.0,A,68.0,A,69.0,A,11.6,A,8.9,A,10.1,A,8.6,A,7.5,A,7.9,A,3.5,A,0.3,A,0.5,A
2007-08-16 00:00:00+00:00,14211010,20.8,A,18.4,A,19.4,A,849.0,A,70.0,A,68.0,A,69.0,A,11.5,A,8.7,A,9.9,A,8.5,A,7.5,A,7.8,A,2.1,A,0.3,A,0.6,A
2007-08-17 00:00:00+00:00,14211010,19.3,A,17.8,A,18.6,A,846.0,A,70.0,A,68.0,A,69.0,A,11.6,A,9.3,A,10.4,A,8.6,A,7.5,A,8.0,A,1.2,A,0.4,A,0.6,A
2007-08-18 00:00:00+00:00,14211010,19.1,A,18.0,A,18.6,A,848.0,A,70.0,A,69.0,A,69.0,A,11.6,A,8.4,A,10.2,A,8.7,A,7.6,A,8.0,A,1.3,A,0.4,A,0.8,A
2007-08-19 00:00:00+00:00,14211010,18.5,A,17.3,A,18.0,A,937.0,A,71.0,A,68.0,A,69.0,A,11.5,A,8.7,A,10.3,A,8.5,A,7.3,A,8.0,A,2.0,A,0.7,A,1.1,A
2007-08-20 00:00:00+00:00,14211010,18.4,A,17.3,A,17.7,A,970.0,A,71.0,A,69.0,A,69.0,A,11.8,A,8.5,A,10.4,A,8.2,A,7.5,A,7.9,A,1.3,A,0.6,A,1.0,A
2007-08-21 00:00:00+00:00,14211010,19.5,A,17.2,A,18.1,A,1090.0,A,70.0,A,68.0,A,69.0,A,12.3,A,9.3,A,10.7,A,8.7,A,7.4,A,7.9,A,1.6,A,0.6,A,1.1,A
2007-08-22 00:00:00+00:00,14211010,19.4,A,17.3,A,18.6,A,941.0,A,70.0,A,68.0,A,69.0,A,12.5,A,8.8,A,10.7,A,8.9,A,7.4,A,8.2,A,1.8,A,0.6,A,0.8,A
